# JVM native method bindings extracted from binary (RegisterNatives tables)
# Format: library|java_class.method|signature|native_symbol|confidence
#
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.Library.aprHasThreads|()Z|netty_internal_tcnative_Library_aprHasThreads|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.Library.aprMajorVersion|()I|netty_internal_tcnative_Library_aprMajorVersion|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.Library.aprVersionString|()Ljava/lang/String;|netty_internal_tcnative_Library_aprVersionString|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.Library.initialize0|()Z|netty_internal_tcnative_Library_initialize0|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.addCredential|(JJ)V|netty_internal_tcnative_SSLContext_addCredential|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.clearOptions|(JI)V|netty_internal_tcnative_SSLContext_clearOptions|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.disableOcsp|(J)V|netty_internal_tcnative_SSLContext_disableOcsp|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.enableOcsp|(JZ)V|netty_internal_tcnative_SSLContext_enableOcsp|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.free|(J)I|netty_internal_tcnative_SSLContext_free|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.getMode|(J)I|netty_internal_tcnative_SSLContext_getMode|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.getOptions|(J)I|netty_internal_tcnative_SSLContext_getOptions|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.getSessionCacheMode|(J)J|netty_internal_tcnative_SSLContext_getSessionCacheMode|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.getSessionCacheSize|(J)J|netty_internal_tcnative_SSLContext_getSessionCacheSize|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.getSessionCacheTimeout|(J)J|netty_internal_tcnative_SSLContext_getSessionCacheTimeout|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.getSslCtx|(J)J|netty_internal_tcnative_SSLContext_getSslCtx|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.make|(II)J|netty_internal_tcnative_SSLContext_make|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.sessionAcceptGood|(J)J|netty_internal_tcnative_SSLContext_sessionAcceptGood|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.sessionAcceptRenegotiate|(J)J|netty_internal_tcnative_SSLContext_sessionAcceptRenegotiate|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.sessionAccept|(J)J|netty_internal_tcnative_SSLContext_sessionAccept|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.sessionCacheFull|(J)J|netty_internal_tcnative_SSLContext_sessionCacheFull|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.sessionCbHits|(J)J|netty_internal_tcnative_SSLContext_sessionCbHits|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.sessionConnectGood|(J)J|netty_internal_tcnative_SSLContext_sessionConnectGood|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.sessionConnectRenegotiate|(J)J|netty_internal_tcnative_SSLContext_sessionConnectRenegotiate|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.sessionConnect|(J)J|netty_internal_tcnative_SSLContext_sessionConnect|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.sessionHits|(J)J|netty_internal_tcnative_SSLContext_sessionHits|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.sessionMisses|(J)J|netty_internal_tcnative_SSLContext_sessionMisses|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.sessionNumber|(J)J|netty_internal_tcnative_SSLContext_sessionNumber|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.sessionTicketKeyFail|(J)J|netty_internal_tcnative_SSLContext_sessionTicketKeyFail|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.sessionTicketKeyNew|(J)J|netty_internal_tcnative_SSLContext_sessionTicketKeyNew|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.sessionTicketKeyRenew|(J)J|netty_internal_tcnative_SSLContext_sessionTicketKeyRenew|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.sessionTicketKeyResume|(J)J|netty_internal_tcnative_SSLContext_sessionTicketKeyResume|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.sessionTimeouts|(J)J|netty_internal_tcnative_SSLContext_sessionTimeouts|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.setAlpnProtos0|(J[BI)V|netty_internal_tcnative_SSLContext_setAlpnProtos0|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.setCACertificateBio|(JJ)Z|netty_internal_tcnative_SSLContext_setCACertificateBio|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.setCertificateBio|(JJJLjava/lang/String;)Z|netty_internal_tcnative_SSLContext_setCertificateBio|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.setCertificateChainBio|(JJZ)Z|netty_internal_tcnative_SSLContext_setCertificateChainBio|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.setCertificateChainFile|(JLjava/lang/String;Z)Z|netty_internal_tcnative_SSLContext_setCertificateChainFile|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.setCertificate|(JLjava/lang/String;Ljava/lang/String;Ljava/lang/String;)Z|netty_internal_tcnative_SSLContext_setCertificate|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.setCipherSuite|(JLjava/lang/String;Z)Z|netty_internal_tcnative_SSLContext_setCipherSuite|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.setContextId|(JLjava/lang/String;)V|netty_internal_tcnative_SSLContext_setContextId|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.setCurvesList0|(JLjava/lang/String;)Z|netty_internal_tcnative_SSLContext_setCurvesList0|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.setMaxCertList|(JI)V|netty_internal_tcnative_SSLContext_setMaxCertList|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.setMode|(JI)I|netty_internal_tcnative_SSLContext_setMode|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.setNpnProtos0|(J[BI)V|netty_internal_tcnative_SSLContext_setNpnProtos0|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.setNumTickets|(JI)Z|netty_internal_tcnative_SSLContext_setNumTickets|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.setOptions|(JI)V|netty_internal_tcnative_SSLContext_setOptions|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.setSessionCacheMode|(JJ)J|netty_internal_tcnative_SSLContext_setSessionCacheMode|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.setSessionCacheSize|(JJ)J|netty_internal_tcnative_SSLContext_setSessionCacheSize|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.setSessionCacheTimeout|(JJ)J|netty_internal_tcnative_SSLContext_setSessionCacheTimeout|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.setSessionIdContext|(J[B)Z|netty_internal_tcnative_SSLContext_setSessionIdContext|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.setSessionTicketKeys0|(J[B)V|netty_internal_tcnative_SSLContext_setSessionTicketKeys0|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.setTmpDHLength|(JI)V|netty_internal_tcnative_SSLContext_setTmpDHLength|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.setUseTasks|(JZ)V|netty_internal_tcnative_SSLContext_setUseTasks|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.setVerify|(JII)V|netty_internal_tcnative_SSLContext_setVerify|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.sslCertCompressionDirectionBoth|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_sslCertCompressionDirectionBoth|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.sslCertCompressionDirectionCompress|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_sslCertCompressionDirectionCompress|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.sslCertCompressionDirectionDecompress|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_sslCertCompressionDirectionDecompress|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.sslErrorNone|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_sslErrorNone|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.sslErrorSSL|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_sslErrorSSL|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.sslErrorSyscall|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_sslErrorSyscall|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.sslErrorWantAccept|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_sslErrorWantAccept|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.sslErrorWantCertificateVerify|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_sslErrorWantCertificateVerify|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.sslErrorWantConnect|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_sslErrorWantConnect|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.sslErrorWantPrivateKeyOperation|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_sslErrorWantPrivateKeyOperation|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.sslErrorWantRead|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_sslErrorWantRead|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.sslErrorWantWrite|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_sslErrorWantWrite|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.sslErrorWantX509Lookup|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_sslErrorWantX509Lookup|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.sslErrorZeroReturn|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_sslErrorZeroReturn|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.sslMaxEncryptedLength|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_sslMaxEncryptedLength|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.sslMaxPlaintextLength|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_sslMaxPlaintextLength|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.sslMaxRecordLength|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_sslMaxRecordLength|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.sslModeAcceptMovingWriteBuffer|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_sslModeAcceptMovingWriteBuffer|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.sslModeEnableFalseStart|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_sslModeEnableFalseStart|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.sslModeEnablePartialWrite|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_sslModeEnablePartialWrite|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.sslModeReleaseBuffers|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_sslModeReleaseBuffers|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.sslOpAllowUnsafeLegacyRenegotiation|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_sslOpAllowUnsafeLegacyRenegotiation|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.sslOpCipherServerPreference|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_sslOpCipherServerPreference|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.sslOpLegacyServerConnect|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_sslOpLegacyServerConnect|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.sslOpNoCompression|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_sslOpNoCompression|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.sslOpNoSSLv2|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_sslOpNoSSLv2|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.sslOpNoSSLv3|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_sslOpNoSSLv3|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.sslOpNoTLSv11|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_sslOpNoTLSv11|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.sslOpNoTLSv12|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_sslOpNoTLSv12|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.sslOpNoTLSv13|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_sslOpNoTLSv13|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.sslOpNoTLSv1|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_sslOpNoTLSv1|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.sslOpNoTicket|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_sslOpNoTicket|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.sslReceivedShutdown|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_sslReceivedShutdown|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.sslRenegotiateExplicit|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_sslRenegotiateExplicit|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.sslRenegotiateFreely|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_sslRenegotiateFreely|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.sslRenegotiateIgnore|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_sslRenegotiateIgnore|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.sslRenegotiateNever|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_sslRenegotiateNever|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.sslRenegotiateOnce|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_sslRenegotiateOnce|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.sslSendShutdown|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_sslSendShutdown|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.sslSessCacheClient|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_sslSessCacheClient|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.sslSessCacheNoInternalLookup|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_sslSessCacheNoInternalLookup|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.sslSessCacheNoInternalStore|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_sslSessCacheNoInternalStore|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.sslSessCacheOff|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_sslSessCacheOff|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.sslSessCacheServer|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_sslSessCacheServer|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.sslSignEcdsaPkcsSha1|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_sslSignEcdsaPkcsSha1|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.sslSignEcdsaSecp256r1Sha256|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_sslSignEcdsaSecp256r1Sha256|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.sslSignEcdsaSecp384r1Sha384|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_sslSignEcdsaSecp384r1Sha384|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.sslSignEcdsaSecp521r1Sha512|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_sslSignEcdsaSecp521r1Sha512|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.sslSignEd25519|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_sslSignEd25519|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.sslSignRsaPkcs1Md5Sha1|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_sslSignRsaPkcs1Md5Sha1|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.sslSignRsaPkcsSha1|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_sslSignRsaPkcsSha1|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.sslSignRsaPkcsSha256|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_sslSignRsaPkcsSha256|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.sslSignRsaPkcsSha384|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_sslSignRsaPkcsSha384|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.sslSignRsaPkcsSha512|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_sslSignRsaPkcsSha512|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.sslSignRsaPssRsaeSha256|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_sslSignRsaPssRsaeSha256|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.sslSignRsaPssRsaeSha384|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_sslSignRsaPssRsaeSha384|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.sslSignRsaPssRsaeSha512|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_sslSignRsaPssRsaeSha512|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.sslStAccept|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_sslStAccept|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.sslStConnect|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_sslStConnect|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.tlsExtCertCompressionBrotli|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_tlsExtCertCompressionBrotli|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.tlsExtCertCompressionZlib|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_tlsExtCertCompressionZlib|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.tlsExtCertCompressionZstd|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_tlsExtCertCompressionZstd|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.x509CheckFlagAlwaysCheckSubject|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_x509CheckFlagAlwaysCheckSubject|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.x509CheckFlagDisableWildCards|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_x509CheckFlagDisableWildCards|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.x509CheckFlagMultiLabelWildCards|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_x509CheckFlagMultiLabelWildCards|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.x509CheckFlagNoPartialWildCards|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_x509CheckFlagNoPartialWildCards|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.x509vErrAkidIssuerSerialMismatch|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_x509vErrAkidIssuerSerialMismatch|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.x509vErrAkidSkidMismatch|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_x509vErrAkidSkidMismatch|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.x509vErrApplicationVerification|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_x509vErrApplicationVerification|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.x509vErrCertChainTooLong|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_x509vErrCertChainTooLong|BIN_SCAN
libnetty_tcnative_linux_x86_64.so|io.netty.internal.tcnative.NativeStaticallyReferencedJniMethods.x509vErrCertHasExpired|()I|netty_internal_tcnative_NativeStaticallyReferencedJniMethods_x509vErrCertHasExpired|BIN_SCAN
